"transit_timestamp","transit_mode","station_complex_id","station_complex","borough","payment_method","fare_class_category","ridership","transfers","latitude","longitude","Georeference"
"10/21/2024 06:00:00 AM","subway","197","Aqueduct-N Conduit Av (A)","Queens","metrocard","Metrocard - Seniors & Disability","3","0","40.668236","-73.83406","POINT (-73.83406 40.668236)"
"10/21/2024 06:00:00 AM","subway","356","Church Av (2,5)","Brooklyn","omny","OMNY - Full Fare","191","17","40.650845","-73.94958","POINT (-73.94958 40.650845)"
"10/21/2024 06:00:00 AM","subway","137","East 105 St (L)","Brooklyn","metrocard","Metrocard - Other","13","0","40.650574","-73.89948","POINT (-73.89948 40.650574)"
"10/21/2024 06:00:00 AM","subway","298","207 St (1)","Manhattan","omny","OMNY - Students","15","1","40.86462","-73.91882","POINT (-73.91882 40.86462)"
"10/21/2024 06:00:00 AM","subway","314","66 St-Lincoln Center (1)","Manhattan","metrocard","Metrocard - Full Fare","20","3","40.77344","-73.98221","POINT (-73.98221 40.77344)"
"10/21/2024 06:00:00 AM","subway","434","3 Av-149 St (2,5)","Bronx","metrocard","Metrocard - Unlimited 30-Day","63","0","40.81611","-73.917755","POINT (-73.917755 40.81611)"
"10/21/2024 06:00:00 AM","subway","214","182-183 Sts (B,D)","Bronx","omny","OMNY - Students","35","0","40.856094","-73.90074","POINT (-73.90074 40.856094)"
"10/21/2024 06:00:00 AM","subway","407","Astor Pl (6)","Manhattan","omny","OMNY - Students","2","0","40.730053","-73.99107","POINT (-73.99107 40.730053)"
"10/21/2024 06:00:00 AM","subway","363","Westchester Sq-E Tremont Av (6)","Bronx","metrocard","Metrocard - Fair Fare","11","1","40.839893","-73.84295","POINT (-73.84295 40.839893)"
"10/21/2024 06:00:00 AM","subway","43","Parkside Av (Q)","Brooklyn","omny","OMNY - Full Fare","142","9","40.655293","-73.961494","POINT (-73.961494 40.655293)"
"10/21/2024 06:00:00 AM","subway","605","168 St (A,C,1)","Manhattan","metrocard","Metrocard - Full Fare","63","2","40.840717","-73.93956","POINT (-73.93956 40.840717)"
"10/21/2024 06:00:00 AM","subway","288","Myrtle-Willoughby Avs (G)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","11","0","40.69457","-73.94904","POINT (-73.94904 40.69457)"
"10/21/2024 06:00:00 AM","subway","376","Brook Av (6)","Bronx","metrocard","Metrocard - Unlimited 30-Day","13","0","40.807568","-73.91924","POINT (-73.91924 40.807568)"
"10/21/2024 06:00:00 AM","subway","67","20 Av (D)","Brooklyn","metrocard","Metrocard - Full Fare","67","0","40.604557","-73.99817","POINT (-73.99817 40.604557)"
"10/21/2024 06:00:00 AM","subway","366","Parkchester (6)","Bronx","metrocard","Metrocard - Seniors & Disability","38","5","40.833225","-73.86082","POINT (-73.86082 40.833225)"
"10/21/2024 06:00:00 AM","subway","238","Smith-9 Sts (F,G)","Brooklyn","metrocard","Metrocard - Fair Fare","5","0","40.67358","-73.99596","POINT (-73.99596 40.67358)"
"10/21/2024 06:00:00 AM","subway","369","Elder Av (6)","Bronx","omny","OMNY - Full Fare","150","1","40.828583","-73.87916","POINT (-73.87916 40.828583)"
"10/21/2024 06:00:00 AM","subway","323","Christopher St-Sheridan Sq (1)","Manhattan","metrocard","Metrocard - Full Fare","5","0","40.73342","-74.00291","POINT (-74.00291 40.73342)"
"10/21/2024 06:00:00 AM","subway","200","Beach 90 St (A,S)","Queens","omny","OMNY - Full Fare","31","1","40.588036","-73.813644","POINT (-73.813644 40.588036)"
"10/21/2024 06:00:00 AM","subway","89","Cleveland St (J)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","9","0","40.679947","-73.884636","POINT (-73.884636 40.679947)"
"10/21/2024 06:00:00 AM","subway","38","86 St (R)","Brooklyn","omny","OMNY - Other","1","1","40.62269","-74.0284","POINT (-74.0284 40.62269)"
"10/21/2024 06:00:00 AM","subway","113","Knickerbocker Av (M)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","11","0","40.698666","-73.91971","POINT (-73.91971 40.698666)"
"10/21/2024 06:00:00 AM","subway","181","Utica Av (A,C)","Brooklyn","omny","OMNY - Full Fare","199","28","40.679363","-73.93073","POINT (-73.93073 40.679363)"
"10/21/2024 06:00:00 AM","subway","619","Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)","Manhattan","metrocard","Metrocard - Full Fare","16","0","40.725914","-73.99466","POINT (-73.99466 40.725914)"
"10/21/2024 06:00:00 AM","subway","69","25 Av (D)","Brooklyn","metrocard","Metrocard - Fair Fare","26","0","40.597706","-73.98683","POINT (-73.98683 40.597706)"
"10/21/2024 06:00:00 AM","subway","356","Church Av (2,5)","Brooklyn","omny","OMNY - Students","36","5","40.650845","-73.94958","POINT (-73.94958 40.650845)"
"10/21/2024 06:00:00 AM","subway","255","169 St (F)","Queens","metrocard","Metrocard - Other","29","0","40.71047","-73.7936","POINT (-73.7936 40.71047)"
"10/21/2024 06:00:00 AM","subway","126","Jefferson St (L)","Brooklyn","metrocard","Metrocard - Seniors & Disability","2","0","40.706608","-73.92291","POINT (-73.92291 40.706608)"
"10/21/2024 06:00:00 AM","subway","433","Jackson Av (2,5)","Bronx","omny","OMNY - Full Fare","109","0","40.81649","-73.90781","POINT (-73.90781 40.81649)"
"10/21/2024 06:00:00 AM","subway","603","149 St-Grand Concourse (2,4,5)","Bronx","metrocard","Metrocard - Fair Fare","24","4","40.818375","-73.92735","POINT (-73.92735 40.818375)"
"10/21/2024 06:00:00 AM","subway","370","Whitlock Av (6)","Bronx","metrocard","Metrocard - Fair Fare","12","0","40.826527","-73.886284","POINT (-73.886284 40.826527)"
"10/21/2024 06:00:00 AM","subway","200","Beach 90 St (A,S)","Queens","metrocard","Metrocard - Unlimited 7-Day","4","0","40.588036","-73.813644","POINT (-73.813644 40.588036)"
"10/21/2024 06:00:00 AM","subway","446","Morris Park (5)","Bronx","metrocard","Metrocard - Fair Fare","5","0","40.854362","-73.8605","POINT (-73.8605 40.854362)"
"10/21/2024 06:00:00 AM","subway","398","77 St (6)","Manhattan","metrocard","Metrocard - Fair Fare","5","0","40.77362","-73.95988","POINT (-73.95988 40.77362)"
"10/21/2024 06:00:00 AM","subway","384","Burnside Av (4)","Bronx","metrocard","Metrocard - Fair Fare","30","4","40.853455","-73.907684","POINT (-73.907684 40.853455)"
"10/21/2024 06:00:00 AM","subway","222","Roosevelt Island (F)","Manhattan","omny","OMNY - Seniors & Disability","2","0","40.759144","-73.95326","POINT (-73.95326 40.759144)"
"10/21/2024 06:00:00 AM","subway","218","167 St (B,D)","Bronx","metrocard","Metrocard - Seniors & Disability","8","1","40.83377","-73.91844","POINT (-73.91844 40.83377)"
"10/21/2024 06:00:00 AM","subway","28","Union St (R)","Brooklyn","metrocard","Metrocard - Full Fare","12","0","40.677315","-73.98311","POINT (-73.98311 40.677315)"
"10/21/2024 06:00:00 AM","subway","254","Jamaica-179 St (F)","Queens","omny","OMNY - Other","12","5","40.712646","-73.78381","POINT (-73.78381 40.712646)"
"10/21/2024 06:00:00 AM","subway","612","Lexington Av-53 St (E,M)/51 St (6)","Manhattan","metrocard","Metrocard - Seniors & Disability","5","1","40.757553","-73.969055","POINT (-73.969055 40.757553)"
"10/21/2024 06:00:00 AM","subway","231","Grand St (B,D)","Manhattan","metrocard","Metrocard - Fair Fare","16","1","40.718266","-73.99375","POINT (-73.99375 40.718266)"
"10/21/2024 06:00:00 AM","subway","177","Clinton-Washington Avs (C)","Brooklyn","metrocard","Metrocard - Seniors & Disability","4","0","40.68326","-73.965836","POINT (-73.965836 40.68326)"
"10/21/2024 06:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","37","0","40.692337","-73.98734","POINT (-73.98734 40.692337)"
"10/21/2024 06:00:00 AM","subway","60","Fort Hamilton Pkwy (D)","Brooklyn","omny","OMNY - Other","1","0","40.640915","-73.9943","POINT (-73.9943 40.640915)"
"10/21/2024 06:00:00 AM","subway","79","86 St (N)","Brooklyn","omny","OMNY - Students","25","1","40.59272","-73.97823","POINT (-73.97823 40.59272)"
"10/21/2024 06:00:00 AM","subway","201","Beach 98 St (A,S)","Queens","metrocard","Metrocard - Unlimited 30-Day","5","0","40.585308","-73.82056","POINT (-73.82056 40.585308)"
"10/21/2024 06:00:00 AM","subway","355","Winthrop St (2,5)","Brooklyn","metrocard","Metrocard - Full Fare","56","1","40.65665","-73.9502","POINT (-73.9502 40.65665)"
"10/21/2024 06:00:00 AM","subway","601","14 St (F,M,1,2,3)/6 Av (L)","Manhattan","metrocard","Metrocard - Full Fare","37","8","40.738228","-73.99621","POINT (-73.99621 40.738228)"
"10/21/2024 06:00:00 AM","subway","280","Jamaica-Van Wyck (E)","Queens","omny","OMNY - Full Fare","110","3","40.702564","-73.81686","POINT (-73.81686 40.702564)"
"10/21/2024 06:00:00 AM","subway","222","Roosevelt Island (F)","Manhattan","metrocard","Metrocard - Seniors & Disability","2","0","40.759144","-73.95326","POINT (-73.95326 40.759144)"
"10/21/2024 06:00:00 AM","subway","346","Sutter Av-Rutland Rd (3)","Brooklyn","omny","OMNY - Full Fare","159","15","40.66472","-73.92261","POINT (-73.92261 40.66472)"
"10/21/2024 06:00:00 AM","subway","221","21 St-Queensbridge (F)","Queens","metrocard","Metrocard - Other","12","1","40.754204","-73.94283","POINT (-73.94283 40.754204)"
"10/21/2024 06:00:00 AM","subway","290","Classon Av (G)","Brooklyn","metrocard","Metrocard - Seniors & Disability","1","0","40.688873","-73.96007","POINT (-73.96007 40.688873)"
"10/21/2024 06:00:00 AM","subway","146","181 St (A)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","30","0","40.851696","-73.937965","POINT (-73.937965 40.851696)"
"10/21/2024 06:00:00 AM","subway","425","Bronx Park East (2,5)","Bronx","metrocard","Metrocard - Fair Fare","7","0","40.848827","-73.868454","POINT (-73.868454 40.848827)"
"10/21/2024 06:00:00 AM","subway","55","Brighton Beach (B,Q)","Brooklyn","metrocard","Metrocard - Other","14","1","40.57762","-73.96137","POINT (-73.96137 40.57762)"
"10/21/2024 06:00:00 AM","subway","268","65 St (M,R)","Queens","metrocard","Metrocard - Full Fare","26","0","40.74967","-73.89845","POINT (-73.89845 40.74967)"
"10/21/2024 06:00:00 AM","subway","193","104 St (A)","Queens","metrocard","Metrocard - Unlimited 30-Day","19","0","40.68171","-73.837685","POINT (-73.837685 40.68171)"
"10/21/2024 06:00:00 AM","subway","352","New Lots Av (3)","Brooklyn","omny","OMNY - Other","1","1","40.666237","-73.88408","POINT (-73.88408 40.666237)"
"10/21/2024 06:00:00 AM","subway","424","Pelham Pkwy (2,5)","Bronx","metrocard","Metrocard - Fair Fare","19","1","40.857193","-73.867615","POINT (-73.867615 40.857193)"
"10/21/2024 06:00:00 AM","subway","26","DeKalb Av (B,Q,R)","Brooklyn","metrocard","Metrocard - Full Fare","47","16","40.690636","-73.98183","POINT (-73.98183 40.690636)"
"10/21/2024 06:00:00 AM","subway","54","Sheepshead Bay (B,Q)","Brooklyn","omny","OMNY - Other","1","0","40.586895","-73.954155","POINT (-73.954155 40.586895)"
"10/21/2024 06:00:00 AM","subway","91","Alabama Av (J)","Brooklyn","metrocard","Metrocard - Full Fare","12","4","40.67699","-73.89865","POINT (-73.89865 40.67699)"
"10/21/2024 06:00:00 AM","subway","66","18 Av (D)","Brooklyn","omny","OMNY - Seniors & Disability","2","2","40.607952","-74.00174","POINT (-74.00174 40.607952)"
"10/21/2024 06:00:00 AM","subway","279","Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)","Queens","metrocard","Metrocard - Other","98","3","40.700485","-73.80797","POINT (-73.80797 40.700485)"
"10/21/2024 06:00:00 AM","subway","414","Bowling Green (4,5)","Manhattan","metrocard","Metrocard - Full Fare","111","59","40.70482","-74.01407","POINT (-74.01407 40.70482)"
"10/21/2024 06:00:00 AM","subway","420","219 St (2,5)","Bronx","metrocard","Metrocard - Unlimited 30-Day","14","0","40.883896","-73.86263","POINT (-73.86263 40.883896)"
"10/21/2024 06:00:00 AM","subway","44","Church Av (B,Q)","Brooklyn","omny","OMNY - Full Fare","253","10","40.650528","-73.96298","POINT (-73.96298 40.650528)"
"10/21/2024 06:00:00 AM","subway","205","Beach 60 St (A)","Queens","metrocard","Metrocard - Fair Fare","12","0","40.592373","-73.78852","POINT (-73.78852 40.592373)"
"10/21/2024 06:00:00 AM","subway","9","57 St-7 Av (N,Q,R,W)","Manhattan","metrocard","Metrocard - Other","9","0","40.764664","-73.98066","POINT (-73.98066 40.764664)"
"10/21/2024 06:00:00 AM","subway","207","Beach 36 St (A)","Queens","metrocard","Metrocard - Full Fare","15","0","40.595398","-73.76817","POINT (-73.76817 40.595398)"
"10/21/2024 06:00:00 AM","subway","95","Gates Av (J,Z)","Brooklyn","omny","OMNY - Other","1","1","40.68963","-73.92227","POINT (-73.92227 40.68963)"
"10/21/2024 06:00:00 AM","subway","114","Central Av (M)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","7","0","40.697857","-73.9274","POINT (-73.9274 40.697857)"
"10/21/2024 06:00:00 AM","subway","96","Kosciuszko St (J)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","22","0","40.69334","-73.92882","POINT (-73.92882 40.69334)"
"10/21/2024 06:00:00 AM","subway","141","Park Pl (S)","Brooklyn","omny","OMNY - Full Fare","24","0","40.67477","-73.95763","POINT (-73.95763 40.67477)"
"10/21/2024 06:00:00 AM","subway","177","Clinton-Washington Avs (C)","Brooklyn","metrocard","Metrocard - Full Fare","9","0","40.68326","-73.965836","POINT (-73.965836 40.68326)"
"10/21/2024 06:00:00 AM","subway","65","79 St (D)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","74","0","40.613503","-74.00061","POINT (-74.00061 40.613503)"
"10/21/2024 06:00:00 AM","subway","241","15 St-Prospect Park (F,G)","Brooklyn","metrocard","Metrocard - Full Fare","16","1","40.660366","-73.97949","POINT (-73.97949 40.660366)"
"10/21/2024 06:00:00 AM","subway","96","Kosciuszko St (J)","Brooklyn","omny","OMNY - Students","19","1","40.69334","-73.92882","POINT (-73.92882 40.69334)"
"10/21/2024 06:00:00 AM","subway","409","Spring St (6)","Manhattan","metrocard","Metrocard - Full Fare","1","0","40.7223","-73.99714","POINT (-73.99714 40.7223)"
"10/21/2024 06:00:00 AM","subway","429","Freeman St (2,5)","Bronx","metrocard","Metrocard - Unlimited 7-Day","36","0","40.829994","-73.89187","POINT (-73.89187 40.829994)"
"10/21/2024 06:00:00 AM","subway","316","50 St (1)","Manhattan","omny","OMNY - Other","1","0","40.761726","-73.98385","POINT (-73.98385 40.761726)"
"10/21/2024 06:00:00 AM","subway","189","Grant Av (A)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","35","0","40.677044","-73.86505","POINT (-73.86505 40.677044)"
"10/21/2024 06:00:00 AM","subway","129","Halsey St (L)","Queens","omny","OMNY - Seniors & Disability","1","0","40.695602","-73.90408","POINT (-73.90408 40.695602)"
"10/21/2024 06:00:00 AM","subway","208","Beach 25 St (A)","Queens","omny","OMNY - Full Fare","40","0","40.600067","-73.76135","POINT (-73.76135 40.600067)"
"10/21/2024 06:00:00 AM","subway","5","36 Av (N,W)","Queens","metrocard","Metrocard - Fair Fare","6","0","40.756805","-73.92957","POINT (-73.92957 40.756805)"
"10/21/2024 06:00:00 AM","subway","76","Bay Pkwy (N)","Brooklyn","metrocard","Metrocard - Full Fare","58","4","40.611816","-73.98185","POINT (-73.98185 40.611816)"
"10/21/2024 06:00:00 AM","subway","72","Fort Hamilton Pkwy (N)","Brooklyn","metrocard","Metrocard - Other","11","0","40.631386","-74.00535","POINT (-74.00535 40.631386)"
"10/21/2024 06:00:00 AM","subway","345","Crown Hts-Utica Av (3,4)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","168","0","40.668896","-73.932945","POINT (-73.932945 40.668896)"
"10/21/2024 06:00:00 AM","subway","107","Broad St (J,Z)","Manhattan","metrocard","Metrocard - Other","7","0","40.706474","-74.011055","POINT (-74.011055 40.706474)"
"10/21/2024 06:00:00 AM","subway","47","Newkirk Plaza (B,Q)","Brooklyn","metrocard","Metrocard - Other","18","0","40.635082","-73.96279","POINT (-73.96279 40.635082)"
"10/21/2024 06:00:00 AM","subway","155","Cathedral Pkwy (110 St) (C,B)","Manhattan","metrocard","Metrocard - Fair Fare","7","0","40.800602","-73.95816","POINT (-73.95816 40.800602)"
"10/21/2024 06:00:00 AM","subway","42","Prospect Park (B,Q,S)","Brooklyn","omny","OMNY - Students","25","1","40.661613","-73.96225","POINT (-73.96225 40.661613)"
"10/21/2024 06:00:00 AM","subway","312","79 St (1)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","11","0","40.783936","-73.97992","POINT (-73.97992 40.783936)"
"10/21/2024 06:00:00 AM","subway","375","Cypress Av (6)","Bronx","metrocard","Metrocard - Unlimited 7-Day","11","0","40.805367","-73.91404","POINT (-73.91404 40.805367)"
"10/21/2024 06:00:00 AM","subway","153","125 St (A,C,B,D)","Manhattan","omny","OMNY - Full Fare","281","23","40.811108","-73.95235","POINT (-73.95235 40.811108)"
"10/21/2024 06:00:00 AM","subway","279","Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)","Queens","metrocard","Metrocard - Full Fare","286","106","40.700485","-73.80797","POINT (-73.80797 40.700485)"
"10/21/2024 06:00:00 AM","subway","310","96 St (1,2,3)","Manhattan","metrocard","Metrocard - Full Fare","54","2","40.79392","-73.97232","POINT (-73.97232 40.79392)"
"10/21/2024 06:00:00 AM","subway","220","155 St (B,D)","Manhattan","metrocard","Metrocard - Seniors & Disability","1","0","40.830135","-73.93821","POINT (-73.93821 40.830135)"
"10/21/2024 06:00:00 AM","subway","463","Hunters Point Av (7)","Queens","metrocard","Metrocard - Unlimited 7-Day","13","0","40.742214","-73.94891","POINT (-73.94891 40.742214)"
"10/21/2024 06:00:00 AM","subway","448","Mets-Willets Point (7)","Queens","omny","OMNY - Seniors & Disability","1","0","40.754623","-73.84563","POINT (-73.84563 40.754623)"
"10/21/2024 06:00:00 AM","subway","447","Flushing-Main St (7)","Queens","omny","OMNY - Students","353","186","40.7596","-73.83003","POINT (-73.83003 40.7596)"
"10/21/2024 06:00:00 AM","subway","337","Nevins St (2,3,4,5)","Brooklyn","omny","OMNY - Students","8","2","40.688248","-73.98049","POINT (-73.98049 40.688248)"
"10/21/2024 06:00:00 AM","subway","463","Hunters Point Av (7)","Queens","omny","OMNY - Full Fare","58","21","40.742214","-73.94891","POINT (-73.94891 40.742214)"
"10/21/2024 06:00:00 AM","subway","447","Flushing-Main St (7)","Queens","omny","OMNY - Seniors & Disability","6","0","40.7596","-73.83003","POINT (-73.83003 40.7596)"
"10/21/2024 06:00:00 AM","subway","394","110 St (6)","Manhattan","metrocard","Metrocard - Full Fare","41","0","40.79502","-73.94425","POINT (-73.94425 40.79502)"
"10/21/2024 06:00:00 AM","subway","399","68 St-Hunter College (6)","Manhattan","metrocard","Metrocard - Full Fare","12","1","40.768143","-73.96387","POINT (-73.96387 40.768143)"
"10/21/2024 06:00:00 AM","subway","409","Spring St (6)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","7","0","40.7223","-73.99714","POINT (-73.99714 40.7223)"
"10/21/2024 06:00:00 AM","subway","208","Beach 25 St (A)","Queens","metrocard","Metrocard - Seniors & Disability","3","0","40.600067","-73.76135","POINT (-73.76135 40.600067)"
"10/21/2024 06:00:00 AM","subway","83","Woodhaven Blvd (J,Z)","Queens","omny","OMNY - Full Fare","104","8","40.69388","-73.85158","POINT (-73.85158 40.69388)"
"10/21/2024 06:00:00 AM","subway","430","Simpson St (2,5)","Bronx","omny","OMNY - Other","2","1","40.824074","-73.89307","POINT (-73.89307 40.824074)"
"10/21/2024 06:00:00 AM","subway","55","Brighton Beach (B,Q)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","40","0","40.57762","-73.96137","POINT (-73.96137 40.57762)"
"10/21/2024 06:00:00 AM","subway","52","Avenue U (Q)","Brooklyn","metrocard","Metrocard - Other","15","2","40.5993","-73.95593","POINT (-73.95593 40.5993)"
"10/21/2024 06:00:00 AM","subway","85","75 St-Elderts Ln (J,Z)","Queens","omny","OMNY - Other","2","0","40.691322","-73.86714","POINT (-73.86714 40.691322)"
"10/21/2024 06:00:00 AM","subway","51","Kings Hwy (B,Q)","Brooklyn","metrocard","Metrocard - Full Fare","172","70","40.60867","-73.95773","POINT (-73.95773 40.60867)"
"10/21/2024 06:00:00 AM","subway","208","Beach 25 St (A)","Queens","omny","OMNY - Other","1","0","40.600067","-73.76135","POINT (-73.76135 40.600067)"
"10/21/2024 06:00:00 AM","subway","118","3 Av (L)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","1","0","40.73285","-73.98612","POINT (-73.98612 40.73285)"
"10/21/2024 06:00:00 AM","subway","624","Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)","Manhattan","omny","OMNY - Full Fare","358","33","40.71411","-74.00858","POINT (-74.00858 40.71411)"
"10/21/2024 06:00:00 AM","subway","253","Neptune Av (F)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","7","0","40.581013","-73.97457","POINT (-73.97457 40.581013)"
"10/21/2024 06:00:00 AM","subway","189","Grant Av (A)","Brooklyn","omny","OMNY - Students","27","0","40.677044","-73.86505","POINT (-73.86505 40.677044)"
"10/21/2024 06:00:00 AM","subway","355","Winthrop St (2,5)","Brooklyn","metrocard","Metrocard - Other","11","0","40.65665","-73.9502","POINT (-73.9502 40.65665)"
"10/21/2024 06:00:00 AM","subway","607","34 St-Herald Sq (B,D,F,M,N,Q,R,W)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","53","0","40.749718","-73.98782","POINT (-73.98782 40.749718)"
"10/21/2024 06:00:00 AM","subway","628","Fulton St (A,C,J,Z,2,3,4,5)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","46","0","40.710373","-74.00657","POINT (-74.00657 40.710373)"
"10/21/2024 06:00:00 AM","subway","364","Zerega Av (6)","Bronx","metrocard","Metrocard - Fair Fare","10","0","40.836487","-73.84704","POINT (-73.84704 40.836487)"
"10/21/2024 06:00:00 AM","subway","271","Steinway St (M,R)","Queens","metrocard","Metrocard - Other","9","1","40.756878","-73.92074","POINT (-73.92074 40.756878)"
"10/21/2024 06:00:00 AM","subway","441","Central Park North (110 St) (2,3)","Manhattan","metrocard","Metrocard - Full Fare","8","0","40.799076","-73.95182","POINT (-73.95182 40.799076)"
"10/21/2024 06:00:00 AM","subway","131","Bushwick Av-Aberdeen St (L)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","6","0","40.68283","-73.90525","POINT (-73.90525 40.68283)"
"10/21/2024 06:00:00 AM","subway","359","Flatbush Av-Brooklyn College (2,5)","Brooklyn","metrocard","Metrocard - Other","97","5","40.632835","-73.94764","POINT (-73.94764 40.632835)"
"10/21/2024 06:00:00 AM","subway","276","5 Av/53 St (E,M)","Manhattan","metrocard","Metrocard - Full Fare","4","2","40.760166","-73.97523","POINT (-73.97523 40.760166)"
"10/21/2024 06:00:00 AM","subway","182","Ralph Av (C)","Brooklyn","metrocard","Metrocard - Other","11","0","40.67882","-73.920784","POINT (-73.920784 40.67882)"
"10/21/2024 06:00:00 AM","subway","361","Buhre Av (6)","Bronx","metrocard","Metrocard - Unlimited 7-Day","23","0","40.84681","-73.832565","POINT (-73.832565 40.84681)"
"10/21/2024 06:00:00 AM","subway","48","Avenue H (Q)","Brooklyn","omny","OMNY - Students","24","0","40.62927","-73.96164","POINT (-73.96164 40.62927)"
"10/21/2024 06:00:00 AM","subway","255","169 St (F)","Queens","omny","OMNY - Seniors & Disability","3","1","40.71047","-73.7936","POINT (-73.7936 40.71047)"
"10/21/2024 06:00:00 AM","subway","99","Lorimer St (M,J)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","14","0","40.70387","-73.94741","POINT (-73.94741 40.70387)"
"10/21/2024 06:00:00 AM","subway","349","Junius St (3)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","12","0","40.663513","-73.90245","POINT (-73.90245 40.663513)"
"10/21/2024 06:00:00 AM","subway","271","Steinway St (M,R)","Queens","metrocard","Metrocard - Fair Fare","8","2","40.756878","-73.92074","POINT (-73.92074 40.756878)"
"10/21/2024 06:00:00 AM","subway","425","Bronx Park East (2,5)","Bronx","metrocard","Metrocard - Full Fare","25","0","40.848827","-73.868454","POINT (-73.868454 40.848827)"
"10/21/2024 06:00:00 AM","subway","371","Hunts Point Av (6)","Bronx","metrocard","Metrocard - Unlimited 7-Day","68","0","40.82095","-73.89055","POINT (-73.89055 40.82095)"
"10/21/2024 06:00:00 AM","subway","150","155 St (C)","Manhattan","omny","OMNY - Students","10","5","40.830517","-73.94151","POINT (-73.94151 40.830517)"
"10/21/2024 06:00:00 AM","subway","431","Intervale Av (2,5)","Bronx","metrocard","Metrocard - Unlimited 7-Day","15","0","40.82218","-73.896736","POINT (-73.896736 40.82218)"
"10/21/2024 06:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","38","3","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/21/2024 06:00:00 AM","subway","283","Greenpoint Av (G)","Brooklyn","metrocard","Metrocard - Fair Fare","5","1","40.731354","-73.95445","POINT (-73.95445 40.731354)"
"10/21/2024 06:00:00 AM","subway","328","WTC Cortlandt (1)","Manhattan","metrocard","Metrocard - Seniors & Disability","3","0","40.711834","-74.01219","POINT (-74.01219 40.711834)"
"10/21/2024 06:00:00 AM","subway","236","Bergen St (F,G)","Brooklyn","omny","OMNY - Full Fare","92","1","40.686146","-73.99086","POINT (-73.99086 40.686146)"
"10/21/2024 06:00:00 AM","subway","111","Seneca Av (M)","Queens","metrocard","Metrocard - Fair Fare","4","0","40.702763","-73.90774","POINT (-73.90774 40.702763)"
"10/21/2024 06:00:00 AM","subway","82","104 St (J,Z)","Queens","omny","OMNY - Other","3","0","40.69518","-73.84433","POINT (-73.84433 40.69518)"
"10/21/2024 06:00:00 AM","subway","449","111 St (7)","Queens","metrocard","Metrocard - Other","9","0","40.75173","-73.85533","POINT (-73.85533 40.75173)"
"10/21/2024 06:00:00 AM","subway","181","Utica Av (A,C)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","59","0","40.679363","-73.93073","POINT (-73.93073 40.679363)"
"10/21/2024 06:00:00 AM","subway","160","72 St (C,B)","Manhattan","metrocard","Metrocard - Other","1","0","40.775593","-73.97641","POINT (-73.97641 40.775593)"
"10/21/2024 06:00:00 AM","subway","4","Broadway (N,W)","Queens","metrocard","Metrocard - Other","22","0","40.76182","-73.92551","POINT (-73.92551 40.76182)"
"10/21/2024 06:00:00 AM","subway","620","Court St (R)/Borough Hall (2,3,4,5)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","40.692406","-73.99015","POINT (-73.99015 40.692406)"
"10/21/2024 06:00:00 AM","subway","612","Lexington Av-53 St (E,M)/51 St (6)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","18","0","40.757553","-73.969055","POINT (-73.969055 40.757553)"
"10/21/2024 06:00:00 AM","subway","451","Junction Blvd (7)","Queens","metrocard","Metrocard - Other","16","0","40.749146","-73.86953","POINT (-73.86953 40.749146)"
"10/21/2024 06:00:00 AM","subway","358","Newkirk Av-Little Haiti (2,5)","Brooklyn","omny","OMNY - Students","47","4","40.63997","-73.94841","POINT (-73.94841 40.63997)"
"10/21/2024 06:00:00 AM","subway","153","125 St (A,C,B,D)","Manhattan","omny","OMNY - Students","46","3","40.811108","-73.95235","POINT (-73.95235 40.811108)"
